"Teryt";"Województwo";"Kod gm.";"Gmina";"Typ gminy";"Nr obwodu";"Adres obwodu";"Typ obwodu";"Przystosowany dla niepełnosprawnych";"Granice obwodu"
"140000";"mazowieckie";"142201";"Przasnysz";"miasto";"11";"Dom Pomocy Społecznej, ul. Ruda 1, Przasnysz";"Zakład pomocy społecznej";"Nie";"Dom Pomocy Społecznej"
"140000";"mazowieckie";"142201";"Przasnysz";"miasto";"12";"Samodzielny Publiczny Zespół Zakładów Opieki Zdrowotnej, ul. Sadowa 9, Przasnysz";"Szpital";"Nie";"Samodzielny Publiczny Zespół Zakładów Opieki Zdrowotnej"
"140000";"mazowieckie";"142201";"Przasnysz";"miasto";"13";"Dom Pomocy Społecznej Zgromadzenia sióstr miłosierdzia Św. Wincentego a Paulo, ul. Świerczewo 9, Przasnysz";"Zakład pomocy społecznej";"Nie";"Dom Pomocy Społecznej Zgromadzenia sióstr miłosierdzia Św. Wincentego a Paulo"
"140000";"mazowieckie";"142207";"Przasnysz";"wieś";"1";"SP, Obrąb";"Powszechny";"Tak";"Obrąb, Klewki"
"140000";"mazowieckie";"142207";"Przasnysz";"wieś";"2";"ZS, Leszno";"Powszechny";"Tak";"Golany, Cierpigórz, Leszno, Gostkowo, Lisiogóra, Emowo"
"140000";"mazowieckie";"142207";"Przasnysz";"wieś";"3";"Dom Parafialny-Organistówka, Bogate 91";"Powszechny";"Nie";"Bogate, Wielodróż, Helenowo Nowe, Helenowo Stare"
"140000";"mazowieckie";"142207";"Przasnysz";"wieś";"4";"Oddział Przedszkolny Dobrzankowo";"Powszechny";"Nie";"Dobrzankowo, Fijałkowo"
"140000";"mazowieckie";"142207";"Przasnysz";"wieś";"5";"Świetlica OSP, Karwacz";"Powszechny";"Nie";"Karwacz, Wyrąb Karwacki, Sierakowo, Góry Karwackie, Zawadki"
"140000";"mazowieckie";"142207";"Przasnysz";"wieś";"6";"SP, Bartniki";"Powszechny";"Nie";"Bartniki, Zakocie"
"140000";"mazowieckie";"142207";"Przasnysz";"wieś";"7";"ZS, Nowa Krępa";"Powszechny";"Nie";"Sątrzaska, Dębiny, Grabowo"
"140000";"mazowieckie";"142207";"Przasnysz";"wieś";"8";"Świetlica OSP, Szla";"Powszechny";"Nie";"Szla, Stara Krępa, Osówiec Szlachecki, Osówiec Kmiecy, Oględa"
"140000";"mazowieckie";"142207";"Przasnysz";"wieś";"9";"SP, Mchowo";"Powszechny";"Nie";"Mchowo, Mchówko, Mirów, Kijewice, Trzcianka"
"140000";"mazowieckie";"142301";"Borkowice";"wieś";"1";"Zespół Szkół Ogólnokształcących w Borkowicach, ul. Ks.J. Wiśniewskiego 8";"Powszechny";"Tak";"Sołectwa: Bolęcin, Borkowice, Politów, Radestów, Rudno, Ruszkowice, Wymysłów, Zdonków."
"140000";"mazowieckie";"142301";"Borkowice";"wieś";"2";"Publiczna Szkoła Podstawowa w Ninkowie";"Powszechny";"Nie";"Sołectwo Ninków"
"140000";"mazowieckie";"142301";"Borkowice";"wieś";"3";"Zespół Szkół Ogólnokształcących w Rzucowie, ul. Szkolna 33";"Powszechny";"Nie";"Sołectwa: Niska Jabłonica, Rzuców, Smagów, Wola Kuraszowa"
"140000";"mazowieckie";"142301";"Borkowice";"wieś";"4";"Zespół Młodzieżowych Ośrodków Wychowawczych w Rusinowie Koneckim 32";"Powszechny";"Nie";"Sołectwa: Bryzgów, Kochanów, Rusinów"
"140000";"mazowieckie";"142302";"Gielniów";"wieś";"1";"Urząd Gminy Gielniów, Plac Wolności 75";"Powszechny";"Tak";"Gielniów, Brzezinki, Gałki, Mechlin, Huta, Wywóz"
"140000";"mazowieckie";"142302";"Gielniów";"wieś";"2";"Publiczna Szkoła Podstawowa w Bielinach";"Powszechny";"Nie";"Antoniów, Bieliny, Jastrząb"
"140000";"mazowieckie";"142302";"Gielniów";"wieś";"3";"Świetlica wiejska w Goździkowie";"Powszechny";"Nie";"Goździków, Stoczki, Zielonka, Marysin, Zygmuntów"
"140000";"mazowieckie";"142302";"Gielniów";"wieś";"4";"Publiczna Szkoła Podstawowa w Rozwadach";"Powszechny";"Tak";"Rozwady, Drynia, Kotfin, Snarki, Sołtysy"
"140000";"mazowieckie";"142303";"Klwów";"wieś";"1";"Zespół Szkół Samorządowych w Klwowie";"Powszechny";"Nie";"Borowa Wola, Brzeski, Ligęzów, Klwów, Podczasza Wola, Kadź."
"140000";"mazowieckie";"142303";"Klwów";"wieś";"2";"Remiza OSP w Sulgostowie";"Powszechny";"Tak";"Drążno, Nowy Świat, Sulgostów"
"140000";"mazowieckie";"142303";"Klwów";"wieś";"3";"Remiza OSP w Sadach Kolonii";"Powszechny";"Nie";"Przystałowice Duże, Przystałowice Duże Kolonia, Sady Kolonia"
"140000";"mazowieckie";"142303";"Klwów";"wieś";"4";"Publiczna Szkoła Podstawowa w Kłudnie";"Powszechny";"Nie";"Głuszyna, Kłudno, Ulów, Kolonia Ulów"
"140000";"mazowieckie";"142304";"Odrzywół";"wieś";"1";"Publiczna Szkoła Podstawowa w Odrzywole ul. Warszawska 51";"Powszechny";"Tak";"Odrzywół"
"140000";"mazowieckie";"142304";"Odrzywół";"wieś";"2";"Młodzieżowy Ośrodek Wychowawczy w Kolonii Ossie, Kolonia Ossa 40";"Powszechny";"Tak";"Ossa, Kolonia Ossa, Stanisławów, Wandzinów, Lipiny"
"140000";"mazowieckie";"142304";"Odrzywół";"wieś";"3";"Publiczna Szkoła Podstawowa w Myślakowicach, Myślakowice 1";"Powszechny";"Nie";"Dąbrowa, Różanna, Łęgonice Małe, Myślakowice, Myślakowice Kolonia"
"140000";"mazowieckie";"142304";"Odrzywół";"wieś";"4";"Publiczna Szkoła Podstawowa w Odrzywole - Hala Sportowa w Odrzywole ul. Warszawska 51";"Powszechny";"Tak";"Ceteń, Jelonek, Kamienna Wola, Kłonna, Wysokin, "
"140000";"mazowieckie";"142305";"Potworów";"wieś";"1";"Urząd Gminy w Potworowie";"Powszechny";"Tak";"Sołectwa: Potworów, Łojków, Rdzów."
"140000";"mazowieckie";"142305";"Potworów";"wieś";"2";"Dom Strażaka w Potworowie";"Powszechny";"Nie";"Sołectwa: Grabowa, Grabowska Wola, Kozieniec, Mokrzec, Długie."
"140000";"mazowieckie";"142305";"Potworów";"wieś";"3";"Publiczna Szkoła Podstawowa w Rdzuchowie";"Powszechny";"Nie";"Sołectwa: Rdzuchów, Rdzuchów Kolonia, Sady."
"140000";"mazowieckie";"142305";"Potworów";"wieś";"4";"Publiczna Szkoła Podstawowa w Wirze";"Powszechny";"Nie";"Sołectwa: Wir, Marysin, Dąbrowa, Jamki."
"140000";"mazowieckie";"142306";"Przysucha";"obszar miesko-wiejski";"1";"Dom Kultury w Przysusze ul. Radomska 9";"Powszechny";"Tak";"MIASTO Przysucha-ulice: Chopina, Dworcowa, Grodzka od nr 1 do 9, Aleja Jana Pawła II, Konopnickej, Kręta, Krótka, Legionów Polskich, 11 Listopada , Lubelska, Ogrodowa, Partyzantów, Plac Kolberga, Plac Kardynała Wyszyńskiego, Plac Żeromskiego, Polna, Przemysłowa, Radomska, Sienkiewicza, Staszica, Szkolna, Księdza Ściegiennego, Świętokrzyska, Warszawska, Dembińskich, Kusocińskiego, Skarbowa, Tarnowskiej, Sportowa."
"140000";"mazowieckie";"142306";"Przysucha";"obszar miesko-wiejski";"2";"Szkoła Podstawowa Nr 2 w Przysusze Osiedle Południe ul. Skowyry";"Powszechny";"Nie";"MIASTO Przysucha-ulice: Akacjowa, Czermińskiego, Hamernia, Majora Hubala, Jarzębinowa, Księdza Pajka, Młyny, Generała Sikorskiego, Skowyry, Spółdzielcza, Świerkowa,  Topornia, , Zielona, Jałowcowa, Wrzosowa, Blachownia, Klonowa. SOŁECTWO: Janów"
"140000";"mazowieckie";"142306";"Przysucha";"obszar miesko-wiejski";"3";"Szkoła Podstawowa Nr 1 w Przysusze ul. Krakowska";"Powszechny";"Tak";"MIASTO Przysucha-ulice: Armii Krajowej, Brzozowa, Cicha, Grodzka od nr 10 do końca, Krakowska, Leśna, Porucznika Madeja, Plac 3 Maja, Targowa, Wiejska, Żytnia. SOŁECTWA: Jakubów, Kozłowiec, Lipno, Pomyków"
"140000";"mazowieckie";"142306";"Przysucha";"obszar miesko-wiejski";"4";"Szkoła Podstawowa w Ruskim Brodzie";"Powszechny";"Nie";"SOŁECTWA: Długa Brzezina, Głęboka Droga, Hucisko, Kolonia Szczerbacka, Kuźnica, Ruski Bród."
"140000";"mazowieckie";"142306";"Przysucha";"obszar miesko-wiejski";"5";"Szkoła Podstawowa w Skrzyńsku";"Powszechny";"Nie";"SOŁECTWA: Krajów, Skrzyńsko, Wistka, Zbożenna."
"140000";"mazowieckie";"142306";"Przysucha";"obszar miesko-wiejski";"6";"Biblioteka w Smogorzowie";"Powszechny";"Nie";"SOŁECTWA: Gaj, Mariówka, Smogorzów, Zawada"
"140000";"mazowieckie";"142306";"Przysucha";"obszar miesko-wiejski";"7";"Świetlica w Janikowie";"Powszechny";"Nie";"SOŁECTWA: Gliniec, Janików, Wola Więcierzowa."
"140000";"mazowieckie";"142306";"Przysucha";"obszar miesko-wiejski";"8";"Budynek byłej Szkoły Podstawowej w Dębinach";"Powszechny";"Nie";"SOŁECTWA: Beźnik, Dębiny."
"140000";"mazowieckie";"142307";"Rusinów";"wieś";"1";"Budynek Zespołu Oświatowego w Rusinowie";"Powszechny";"Tak";"Sołectwa: Karczówka, Krzesławice, Grabowa, Rusinów, Władysławów, Zychorzyn"
"140000";"mazowieckie";"142307";"Rusinów";"wieś";"2";"Budynek Publicznej Szkoły Podstawowej w Nieznamierowicach";"Powszechny";"Nie";"Sołectwa: Gałki, Nieznamierowice, Wola Gałecka"
"140000";"mazowieckie";"142307";"Rusinów";"wieś";"3";"Budynek Świetlicy Wiejskiej w Brogowej";"Powszechny";"Nie";"Sołectwa: Brogowa i Klonowa"
"140000";"mazowieckie";"142307";"Rusinów";"wieś";"4";"Budynek Świetlicy Wiejskiej w Przystałowicach Małych";"Powszechny";"Nie";"Sołectwa: Bąków Kolonia, Bąków, Przystałowice Małe"
"140000";"mazowieckie";"142308";"Wieniawa";"wieś";"1";"Sala konferencyjna Urzędu Gminy w Wieniawie";"Powszechny";"Tak";"SOŁECTWA: Wieniawa, Kłudno, Jabłonica Kochanów Wieniawski, Ryków i Zawady"
"140000";"mazowieckie";"142308";"Wieniawa";"wieś";"2";"Budynek po byłej Publicznej Szkole Podstawowej w Skrzynnie";"Powszechny";"Nie";"SOŁECTWA: Skrzynno, Komorów, Zagórze, Kamień , Wydrzyn, Romualdów, Sokolniki Suche, Sokolniki Mokre i Żuków"
"140000";"mazowieckie";"142308";"Wieniawa";"wieś";"3";"Budynek po byłej Publicznej Szkole Podstawowej w Brudnowie";"Powszechny";"Nie";"SOŁECTWA: Brudnów, Plec, Wola Brudnowska i Głogów"
"140000";"mazowieckie";"142308";"Wieniawa";"wieś";"4";"Publiczna Szkoła Podstawowa w Pogroszynie";"Powszechny";"Nie";"SOŁECTWA: Pogroszyn i Koryciska"
"140000";"mazowieckie";"142401";"Gzy";"wieś";"1";"Świetlica Wiejska, Gzy 8, Gzy";"Powszechny";"Tak";"Borza-Przechy, Borza-Strumiany, Grochy-Serwatki, Gzy, Gzy-Wisnowa, Kałęczyn, Marcisze, Nowe Borza, Ołdaki, Ołdaki-Stefanowo, Sulnikowo, Wysocki, Żebry-Włosty, Żeromin Drugi."
"140000";"mazowieckie";"142401";"Gzy";"wieś";"2";"Publiczna Szkoła Podstawowa, Przewodowo Poduchowne 21,Przewodowo Poduchowne";"Powszechny";"Nie";"Kęsy-Pańki, Kęsy-Wypychy, Kozłówka, Łady-Krajęczyno, Nowe Przewodowo, Pękowo, Porzowo, Przewodowo-Majorat, Przewodowo-Parcele, Przewodowo-Poduchowne, Sisice, Tąsewy, Zalesie-Grzymały, Zalesie-Lenki, Zalesie-Pacuszki, Żebry-Wiatraki."
"140000";"mazowieckie";"142401";"Gzy";"wieś";"3";"Lokal Gminy Gzy, Stare Grochy 8, Stare Grochy";"Powszechny";"Nie";"Dębiny, Grochy-Imbrzyki, Grochy-Krupy, Kozłowo, Mierzeniec, Stare Grochy, Wójty-Trojany."
"140000";"mazowieckie";"142401";"Gzy";"wieś";"4";"Lokal Gminy Gzy, Szyszki Włościańskie 18, Szyszki Włościańskie";"Powszechny";"Nie";"Begno, Gotardy, Nowe Skaszewo, Ostaszewo-Pańki, Ostaszewo-Wielkie, Ostaszewo-Włuski, Skaszewo Włościańskie, Słończewo, Szyszki-Folwark, Szyszki Włościańskie, Żebry-Falbogi."
"140000";"mazowieckie";"142402";"Obryte";"wieś";"1";"Szkoła Podstawowa, Obryte 114, Obryte";"Powszechny";"Tak";"Miejscowości: - Ciółkowo Nowe, Obryte od numeru 1 do 187 i od numeru 188A do numeru 201,  Ciółkowo Małe, Ciółkowo Rządowe,  Bartodzieje, Wielgolas"
"140000";"mazowieckie";"142402";"Obryte";"wieś";"2";"Szkoła Podstawowa, Psary 43, Psary";"Powszechny";"Nie";"Miejscowości:  Psary, Skłudy."
"140000";"mazowieckie";"142402";"Obryte";"wieś";"3";"Szkoła Podstawowa, Gródek Rządowy 20,  Gródek Rządowy";"Powszechny";"Tak";"Miejscowości:  Gródek Rządowy, Gródek Nowy, Mokrus."
"140000";"mazowieckie";"142402";"Obryte";"wieś";"4";"Szkoła Podstawowa, Sokołowo Włościańskie 63, Sokołowo Włościańskie";"Powszechny";"Nie";"Miejscowości:  Sokołowo Włościańskie, Sokołowo Parcele, Cygany, Ulaski, Gostkowo, Kalinowo, Rowy, Rozdziały"
"140000";"mazowieckie";"142402";"Obryte";"wieś";"5";"Szkoła Podstawowa, Zambski  Kościelne 69, Zambski  Kościelne";"Powszechny";"Nie";"Miejscowości: Zambski Kościelne, Zambski Stare, Tocznabiel."
"140000";"mazowieckie";"142402";"Obryte";"wieś";"6";"Dom Pomocy Społecznej,Obryte 188, Obryte";"Powszechny";"Tak";"Obryte 188 - Dom Pomocy Społecznej"
"140000";"mazowieckie";"142402";"Obryte";"wieś";"7";"Szkoła Podstawowa, Sadykierz 1, Sadykierz";"Powszechny";"Nie";"Miejscowości: Płusy, Sadykierz"
"140000";"mazowieckie";"142403";"Pokrzywnica";"wieś";"1";"Publiczne Gimnazjum  z Oddziałami Integracyjnymi , Dzierżenin 105,  Dzierżenin";"Powszechny";"Nie";"Miejscowości: Dzierżenin, Karniewek, Klusek, Murowanka, Pogorzelec, Trzepowo"
"140000";"mazowieckie";"142403";"Pokrzywnica";"wieś";"2";"Publiczna Szkoła Podstawowa im. Doroty Gellner, Pobyłkowo Duże 15, Pobyłkowo Duże";"Powszechny";"Nie";"Miejscowości: Budy Pobyłkowskie, Ciepielin, Kępiaste, Pobyłkowo Duże, Pobyłkowo Małe, Wólka Zaleska"
"140000";"mazowieckie";"142403";"Pokrzywnica";"wieś";"3";"Publiczna Szkoła Podstawowa, al. Jana Pawła II 10,  Pokrzywnica";"Powszechny";"Nie";"Miejscowości: Budy Ciepielińskie, Budy Obrębskie, Łosewo, Mory, Obręb, Obrębek, Piskornia, Pokrzywnica, Pomocnia"
"140000";"mazowieckie";"142403";"Pokrzywnica";"wieś";"4";"Publiczna Szkoła Podstawowa im. W. Machnowskiego, Nowe Niestępowo 7,Nowe Niestępowo";"Powszechny";"Tak";"Miejscowości: Koziegłowy, Łępice, Łubienica, Łubienica-Superunki, Nowe Niestępowo, Niestępowo Włościańskie, Olbrachcice, Witki"
"140000";"mazowieckie";"142403";"Pokrzywnica";"wieś";"5";"Publiczna Szkoła Podstawowa, Gzowo 5, Gzowo";"Powszechny";"Nie";"Miejscowości: Gzowo, Strzyże, Świeszewo, Dzbanice, Klaski, Zaborze"
"140000";"mazowieckie";"142404";"Pułtusk";"obszar miesko-wiejski";"1";"Zespół Szkół  Nr 2, ul. Polna 7, Pułtusk";"Powszechny";"Nie";"Grabówiec, Pawłówek, Ponikiew, Szygówek"
"140000";"mazowieckie";"142404";"Pułtusk";"obszar miesko-wiejski";"2";"Miejskie Centrum Kultury i Sztuki, ul. Plac Teatralny 4, Pułtusk";"Powszechny";"Nie";"Białowieża, Gromin, Jeżewo, Kacice, Lipniki Nowe, Lipniki Stare, Moszyn, Trzciniec, Zakręt"
"140000";"mazowieckie";"142404";"Pułtusk";"obszar miesko-wiejski";"3";"Szkoła Podstawowa, Boby 15a, Boby";"Powszechny";"Nie";"Boby, Chmilewo, Gnojno, Lipa"
"140000";"mazowieckie";"142404";"Pułtusk";"obszar miesko-wiejski";"4";"Szkoła Podstawowa, Przemiarowo 33, Przemiarowo";"Powszechny";"Nie";"Głodowo, Kleszewo, Olszak, Przemiarowo"
"140000";"mazowieckie";"142404";"Pułtusk";"obszar miesko-wiejski";"5";"Szkoła Podstawowa, Płocochowo 72,Płocochowo";"Powszechny";"Nie";"Kokoszka, Płocochowo"
"140000";"mazowieckie";"142404";"Pułtusk";"obszar miesko-wiejski";"6";"Zespół Szkół Nr 2, ul. Polna 7, Pułtusk";"Powszechny";"Tak";"Akacjowa, Aleksandra Gajkowicza, Aleksandra Konopki, Andrzeja Batorego, Andrzeja Madalińskiego, Andrzeja Noskowskiego, Antoniego Sikorskiego, Bartodziejska, Brzozowa, Bukowa, Bursztynowa, Cedrowa, Chabrowa, Cisowa, Cyprysowa, Erazma Ciołka, Grabowa, Graniczna,  Ignacego Paderewskiego, Jakuba Wujka, Jana Tarnowskiego, Jarzębinowa, Jaśminowa, Jerzego Ossolińskiego, Józefa Hornowskiego, Kasztanowa, Klonowa,  Konwaliowa, Kryształowa, Leona Butrymowicza, Leszczynowa, Leśna, Letniskowa, Lipowa, Łabędzia, Łąkowa, Macieja Kazimierza Sarbiewskiego, Makowa, Malinowa, Modrzewiowa, Nadnarwiańska, Pawła Giżyckiego, Piaskowa, Piotra Koczary, Polna, Popławska, Poziomkowa, Sosnowa, Spacerowa, Stanisława Suleja, Szymona Kupisa, Świerkowa, Świętego Andrzeja Boboli, Tartaczna, Teofila Kwiatkowskiego, Traczy, Tulipanowa, Ustronna, Uzdrowiskowa, Wąska, Wesoła, Wędkarska, Wiklinowa, Wrzosowa, Wyszkowska, Zalewowa, Żabia"
"140000";"mazowieckie";"142404";"Pułtusk";"obszar miesko-wiejski";"7";"Zespół Szkół im. B. Prusa, ul. Marii Konopnickiej 9, Pułtusk";"Powszechny";"Nie";"Aleja Polonii, Baltazara, Benedyktyńska, Juliusza Słowackiego, Konserwatorska, Kotlarska, Marii Konopnickiej, Młodzieżowa, Piotra Skargi, Rybitew, Rynek, Stanisława Staszica, Szkolna, Świętojańska, Wspólna, 3 Maja"
"140000";"mazowieckie";"142404";"Pułtusk";"obszar miesko-wiejski";"8";"Miejskie Centrum Kultury i Sztuki, ul. Plac Teatralny 4, Pułtusk";"Powszechny";"Nie";"Flisacka, Inacego Daszyńskiego bez nr 94, 96, 98, 100, Nadwodna, Nowy Rynek, Panny Marii, Plac Teatralny, Pod Wróblem, Przechodnia, Reformacka, Solna, Sportowa, Stare Miasto, Sukiennicza, Zaułek"
"140000";"mazowieckie";"142404";"Pułtusk";"obszar miesko-wiejski";"9";"Zespół Szkół  Nr 4, ul. New Britain 1, Pułtusk";"Powszechny";"Nie";"Aleja Wojska Polskiego nr parzyste, Komisji Edukacji Narodowej, Rafała Krajewskiego"
"140000";"mazowieckie";"142404";"Pułtusk";"obszar miesko-wiejski";"10";"Przedszkole Miejskie Nr 4, ul. Rafała Krajewskiego 3, Pułtusk";"Powszechny";"Nie";"Aleja Kardynała Stefana Wyszyńskiego, Aleja Marszałka Edwarda Rydza-Śmigłego, Aleja Solidarności, Białowiejska, Gen. Franciszka Kleeberga, Gen. Józefa Hallera, Gen. Kazimierza Sosnkowskiego, Gen. Stanisława Maczka, Gen. Tadeusza Kutrzeby, Gen. Władysława Andersa, Gen. Zygmunta Bohusza - Szyszko, Henryka Sienkiewicza, Łączna, Ppłk. Alojzego Nowaka, Przemiarowska,  Świętokrzyska, Tadeusza Kościuszki, Teofila Lenartowicza, Wincentego Pola, Władysława Syrokomli, Zielona Dróżka"
"140000";"mazowieckie";"142404";"Pułtusk";"obszar miesko-wiejski";"11";"Zespół Szkół Nr 4, ul. New Britain 1, Pułtusk";"Powszechny";"Nie";"Aleja Wojska Polskiego nr nieparzyste, Armii Krajowej, New Britain, Żwirki i Wigury, 11 Listopada, 17 Sierpnia"
"140000";"mazowieckie";"142404";"Pułtusk";"obszar miesko-wiejski";"12";"Świetlica Osiedlowa, ul. Na Skarpie 10, Pułtusk";"Powszechny";"Nie";"Na Skarpie, Widok"
"140000";"mazowieckie";"142404";"Pułtusk";"obszar miesko-wiejski";"13";"Szkoła Podstawowa Nr 3, ul. Aleja Tysiąclecia 14, Pułtusk";"Powszechny";"Nie";"Adama Mickiewicza nr nieparzyste, Batalionów Chłopskich, Brzoskwiniowa, Czereśniowa, Górna, Ignacego Daszyńskiego nr 94, 96, 98, 100, Jana Pawła II, Jeżynowa, Kolejowa, Kosynierów, Ks. Ignacego Skorupki, Ks. Stefana Zielonki, Kubusia Puchatka, Marii Skodowskiej-Curie, Nasielska, Ogrodowa, Słoneczna, Warszawska, Winogronowa, Wiśniowa, Zakolejowa"
"140000";"mazowieckie";"142404";"Pułtusk";"obszar miesko-wiejski";"14";"Zespół Szkół Zawodowych, ul. Aleja Tysiąclecia 12, Pułtusk";"Powszechny";"Nie";"Aleja Tysiąclecia"
"140000";"mazowieckie";"142404";"Pułtusk";"obszar miesko-wiejski";"15";"Przedszkole Miejskie Nr 5, ul. 17 Stycznia 6, Pułtusk";"Powszechny";"Nie";"Glinki, Kombatantów, Podchorążych, Romualda Traugutta"
"140000";"mazowieckie";"142404";"Pułtusk";"obszar miesko-wiejski";"16";"Specjalny Ośrodek Szkolno-Wychowawczy, ul. Aleja Tysiąclecia 12, Pułtusk";"Powszechny";"Tak";"Bogdana Teodora Jańskiego, Burmistrza St. Śniegockiego, Harcerska, Horeszki, Jacka Soplicy, Majora Jana Kazimierza Mazura, Pana Tadeusza, Podkomorzego, Strzelecka, Telimeny, Zosi, 13 Pułku Piechoty, 17 Stycznia"
"140000";"mazowieckie";"142404";"Pułtusk";"obszar miesko-wiejski";"17";"Szkoła Podstawowa Nr 3, ul. Aleja Tysiąclecia 14, Pułtusk";"Powszechny";"Nie";"Adama Mickiewicza nr parzyste"
"140000";"mazowieckie";"142404";"Pułtusk";"obszar miesko-wiejski";"18";"Samodzielny Publiczny Zakład Opieki Zdrowotnej, ul. 3 Maja 1, Pułtusk";"Szpital";"Nie";"Samodzielny Publiczny Zakład Opieki Zdrowotnej"
"140000";"mazowieckie";"142405";"Świercze";"wieś";"1";"Publiczna Szkoła Podstawowa, ul. Pułtuska 26A, Świercze";"Powszechny";"Tak";"Sołectwa: Świercze, Ostrzeniewo, Świercze-Siółki, Bylice, Wyrzyki-Pękale, Wyrzyki, Klukowo, Klukówek, Godacze, Prusinowice"
"140000";"mazowieckie";"142405";"Świercze";"wieś";"2";"Publiczna Szkoła Podstawowa, Strzegocin 4, Strzegocin";"Powszechny";"Nie";"Sołectwa: Dziarno, Strzegocin, Sulkowo, Gąsiorowo, Gąsiorówek, Kosiorowo, "
"140000";"mazowieckie";"142405";"Świercze";"wieś";"3";"Świetlica wiejska, Kowalewice Włościańskie 42,Kowalewice Włościańskie";"Powszechny";"Nie";"Sołectwa: Chmielewo, Kowalewice Włościańskie Stpice, Brodowo, Kowalewice Nowe, "
"140000";"mazowieckie";"142405";"Świercze";"wieś";"4";"Publiczna Szkoła Podstawowa, Świeszewo 8, Świeszewo";"Powszechny";"Nie";"Sołectwa: Świerkowo, Świeszewko, Świeszewo, Bruliny, Gołębie, "
"140000";"mazowieckie";"142405";"Świercze";"wieś";"5";"Świetlica wiejska,  Gaj 25, Gaj";"Powszechny";"Nie";"Sołectwa: Gaj, Kościesze"
"140000";"mazowieckie";"142406";"Winnica";"wieś";"1";"Zespół Szkół Rolniczych CKR (internat), Golądkowo 41F, Golądkowo";"Powszechny";"Nie";"Miejscowości: Łachoń, Nowe Bulkowo, Stare Bulkowo, Golądkowo, Skarżyce, Zbroszki"
"140000";"mazowieckie";"142406";"Winnica";"wieś";"2";"Szkoła Podstawowa, Błędostowo 23, Błędostowo";"Powszechny";"Nie";"Miejscowości: Błędostowo, Gatka, Górka Powielińska, Mieszki-Kuligi, Mieszki-Leśniki, Powielin, Smogorzewo Pańskie, Smogorzewo Włościańskie"
"140000";"mazowieckie";"142406";"Winnica";"wieś";"3";"Urząd Gminy, ul. Pułtuska 25, Winnica";"Powszechny";"Nie";"Miejscowości: Białe Błoto, Glinice-Domaniewo, Glinice Wielkie, Gnaty-Lewiski, Gnaty-Szczerbaki, Gnaty Wieśniany, Górki-Baćki, Górki Duże, Górki-Witowice, Kamionna, Pawłowo, Poniaty-Cibory, Poniaty Wielkie, Rębkowo, Skorosze, Skoroszki"
"140000";"mazowieckie";"142406";"Winnica";"wieś";"4";"Szkoła Podstawowa, ul. Pułtuska 19, Winnica";"Powszechny";"Tak";"Miejscowości: Bielany, Brodowo-Bąboły, Brodowo-Wity, Budy-Zbroszki, Domosław, Skórznice, Winnica, Winniczka"
"140000";"mazowieckie";"142407";"Zatory";"wieś";"1";"Zespół Placówek Oświatowych, ul. Jana Pawła II 69, Zatory";"Powszechny";"Tak";"Zatory, Drwały, Burlaki, Stawinoga, Przyłubie, Śliski, Wólka Zatorska, Wiktoryn"
"140000";"mazowieckie";"142407";"Zatory";"wieś";"2";"Szkoła Podstawowa, Ciski 23, Ciski";"Powszechny";"Nie";"Ciski, Mystkówiec-Szczucin, Mystkówiec- Kalinówka, Mierzęcin, Dębiny"
"140000";"mazowieckie";"142407";"Zatory";"wieś";"3";"Budynek po byłej  Szkole Podstawowej, Borsuki-Kolonia 18 , Borsuki Kolonia";"Powszechny";"Nie";"Boruski-Kolonia, Nowe Borsuki, Kruczy Borek"
"140000";"mazowieckie";"142407";"Zatory";"wieś";"4";"Zespół Szkół, ul. 18 Maja 6, Pniewo";"Powszechny";"Tak";"Pniewo, Cieńsza, Lutobrok, Lutobrok-Folwark, Pniewo-Kolonia, Lemany"
"140000";"mazowieckie";"142407";"Zatory";"wieś";"5";"Szkoła Podstawowa, Gładczyn Rządowy 17,Gładczyn Rządowy";"Powszechny";"Nie";"Gładczyn, Gładczyn Rządowy, Gładczyn Szlachecki, Topolnica"
"140000";"mazowieckie";"142502";"Gózd";"wieś";"1";"Publiczne Gimnazjum w Goździe ul. Starowiejska 130";"Powszechny";"Nie";"Sołectwo:Drożanki, Gózd, Piskornica, Budy Niemianowskie, Lipiny"
"140000";"mazowieckie";"142502";"Gózd";"wieś";"2";"Publiczna Szkoła Podstawowa w Kłonówku";"Powszechny";"Nie";"Sołectwo:Kłonów, Kłonówek Kolonia, Kłonówek Wieś"
"140000";"mazowieckie";"142502";"Gózd";"wieś";"3";"Publiczna Szkoła Podstawowa w Kuczkach";"Powszechny";"Nie";"Sołectwo:Niemianowice, Kuczki Kolonia, Kuczki Wieś, Wojsławice"
"140000";"mazowieckie";"142502";"Gózd";"wieś";"4";"Publiczna Szkoła Podstawowa w Klwatce";"Powszechny";"Tak";"Sołectwo:Grzmucin, Klwatka"
"140000";"mazowieckie";"142502";"Gózd";"wieś";"5";"Publiczna Szkoła Podstawowa w Podgórze";"Powszechny";"Nie";"Sołectwo: Karszówka, Czarny Lasek, Podgóra"
"140000";"mazowieckie";"142502";"Gózd";"wieś";"6";"Publiczna Szkoła Podstawowa w Małęczynie";"Powszechny";"Nie";"Sołectwo:Kiedrzyn, Małęczyn Nowy, Małęczyn Stary"
